scope,name,url,selection_axes,engineering_score,artifact_path,evaluator,ndcg10,ndcg50,map,p10,composite,coverage,n_ranked_scored,n_labels
public,atharvdate/redrob-india-runs-ai-ranking,https://github.com/atharvdate/redrob-india-runs-ai-ranking,mean7,8,outputs/submission.csv,blind,0.872518562195,0.936832284414,0.863511029412,0.600000000000,0.876835620833,0.270000000000,27,50
public,atharvdate/redrob-india-runs-ai-ranking,https://github.com/atharvdate/redrob-india-runs-ai-ranking,mean7,8,outputs/submission.csv,merged_j1,0.926699841457,0.802685238181,1.000000000000,1.000000000000,0.904155492183,0.790000000000,79,281
public,atharvdate/redrob-india-runs-ai-ranking,https://github.com/atharvdate/redrob-india-runs-ai-ranking,mean7,8,outputs/submission.csv,merged_j2,1.000000000000,0.874805258610,1.000000000000,1.000000000000,0.962441577583,0.790000000000,79,281
public,atharvdate/redrob-india-runs-ai-ranking,https://github.com/atharvdate/redrob-india-runs-ai-ranking,mean7,8,outputs/submission.csv,merged_j3,0.967163464155,0.849965657510,1.000000000000,1.000000000000,0.938571429331,0.790000000000,79,281
public,atharvdate/redrob-india-runs-ai-ranking,https://github.com/atharvdate/redrob-india-runs-ai-ranking,mean7,8,outputs/submission.csv,relabel_j4,1.000000000000,0.828647768739,1.000000000000,1.000000000000,0.948594330622,0.750000000000,75,135
public,atharvdate/redrob-india-runs-ai-ranking,https://github.com/atharvdate/redrob-india-runs-ai-ranking,mean7,8,outputs/submission.csv,relabel_g25,0.824947119702,0.738002613876,1.000000000000,1.000000000000,0.833874344014,0.760000000000,76,136
public,atharvdate/redrob-india-runs-ai-ranking,https://github.com/atharvdate/redrob-india-runs-ai-ranking,mean7,8,outputs/submission.csv,blind_test_frozen,0.963860626165,0.922471748697,1.000000000000,1.000000000000,0.958671837691,0.850000000000,85,1000
public,Ayush-Kumar0207/Redrob,https://github.com/Ayush-Kumar0207/Redrob,"mean7,blind,engineering",16,submission.csv,h2,0.833779716137,0.825933110141,1.000000000000,1.000000000000,0.864669791111,1.000000000000,100,100000
public,Ayush-Kumar0207/Redrob,https://github.com/Ayush-Kumar0207/Redrob,"mean7,blind,engineering",16,submission.csv,independent,0.882135618844,0.753192289701,1.000000000000,1.000000000000,0.867025496332,1.000000000000,100,100000
public,Ayush-Kumar0207/Redrob,https://github.com/Ayush-Kumar0207/Redrob,"mean7,blind,engineering",16,submission.csv,judge1,0.855028902683,0.872002743167,1.000000000000,1.000000000000,0.889115274292,0.600000000000,60,249
public,Ayush-Kumar0207/Redrob,https://github.com/Ayush-Kumar0207/Redrob,"mean7,blind,engineering",16,submission.csv,judge2,1.000000000000,0.859318198615,1.000000000000,1.000000000000,0.957795459584,0.600000000000,60,249
public,Ayush-Kumar0207/Redrob,https://github.com/Ayush-Kumar0207/Redrob,"mean7,blind,engineering",16,submission.csv,judge3,0.959536377301,0.841277341692,1.000000000000,1.000000000000,0.932151391158,0.600000000000,60,249
public,Ayush-Kumar0207/Redrob,https://github.com/Ayush-Kumar0207/Redrob,"mean7,blind,engineering",16,submission.csv,expand,0.556575819190,0.644167615833,1.000000000000,1.000000000000,0.671538194345,0.400000000000,40,639
public,Ayush-Kumar0207/Redrob,https://github.com/Ayush-Kumar0207/Redrob,"mean7,blind,engineering",16,submission.csv,silver20k,0.915274995335,0.708026478492,0.939149466804,1.000000000000,0.860917861236,0.200000000000,20,20000
public,Ayush-Kumar0207/Redrob,https://github.com/Ayush-Kumar0207/Redrob,"mean7,blind,engineering",16,submission.csv,reviewer,0.937281384817,0.793144456765,0.651085569178,0.900000000000,0.849246864815,0.630000000000,63,180
public,Ayush-Kumar0207/Redrob,https://github.com/Ayush-Kumar0207/Redrob,"mean7,blind,engineering",16,submission.csv,blind,0.980785778671,0.924705828189,0.920684523810,0.800000000000,0.945907316363,0.220000000000,22,50
public,Ayush-Kumar0207/Redrob,https://github.com/Ayush-Kumar0207/Redrob,"mean7,blind,engineering",16,submission.csv,merged_j1,0.887865438528,0.808184062513,1.000000000000,1.000000000000,0.886387938018,0.820000000000,82,281
public,Ayush-Kumar0207/Redrob,https://github.com/Ayush-Kumar0207/Redrob,"mean7,blind,engineering",16,submission.csv,merged_j2,1.000000000000,0.878203101384,1.000000000000,1.000000000000,0.963460930415,0.820000000000,82,281
public,Ayush-Kumar0207/Redrob,https://github.com/Ayush-Kumar0207/Redrob,"mean7,blind,engineering",16,submission.csv,merged_j3,0.959536377301,0.836091215666,1.000000000000,1.000000000000,0.930595553350,0.820000000000,82,281
public,Ayush-Kumar0207/Redrob,https://github.com/Ayush-Kumar0207/Redrob,"mean7,blind,engineering",16,submission.csv,relabel_j4,1.000000000000,0.801695360624,1.000000000000,1.000000000000,0.940508608187,0.810000000000,81,135
public,Ayush-Kumar0207/Redrob,https://github.com/Ayush-Kumar0207/Redrob,"mean7,blind,engineering",16,submission.csv,relabel_g25,0.637691508708,0.724092616558,1.000000000000,1.000000000000,0.736073539321,0.820000000000,82,136
public,Ayush-Kumar0207/Redrob,https://github.com/Ayush-Kumar0207/Redrob,"mean7,blind,engineering",16,submission.csv,blind_test_frozen,0.972101319675,0.918582362455,1.000000000000,1.000000000000,0.961625368574,0.890000000000,89,1000
public,Ayushpani/india_runs_hackathon,https://github.com/Ayushpani/india_runs_hackathon,h2,11,submission.csv,h2,0.839067699526,0.862330971800,1.000000000000,1.000000000000,0.878233141303,1.000000000000,100,100000
public,Ayushpani/india_runs_hackathon,https://github.com/Ayushpani/india_runs_hackathon,h2,11,submission.csv,independent,0.861404917536,0.814103939189,1.000000000000,1.000000000000,0.874933640525,1.000000000000,100,100000
public,Ayushpani/india_runs_hackathon,https://github.com/Ayushpani/india_runs_hackathon,h2,11,submission.csv,judge1,0.833431418814,0.861510669371,1.000000000000,1.000000000000,0.875168910218,0.510000000000,51,249
public,Ayushpani/india_runs_hackathon,https://github.com/Ayushpani/india_runs_hackathon,h2,11,submission.csv,judge2,1.000000000000,0.832878106924,1.000000000000,1.000000000000,0.949863432077,0.510000000000,51,249
public,Ayushpani/india_runs_hackathon,https://github.com/Ayushpani/india_runs_hackathon,h2,11,submission.csv,judge3,0.962134749884,0.842604264263,0.979615532488,1.000000000000,0.930790984094,0.510000000000,51,249
public,Ayushpani/india_runs_hackathon,https://github.com/Ayushpani/india_runs_hackathon,h2,11,submission.csv,expand,0.653033735725,0.529994593100,0.751411771041,0.800000000000,0.638227011449,0.300000000000,30,639
public,Ayushpani/india_runs_hackathon,https://github.com/Ayushpani/india_runs_hackathon,h2,11,submission.csv,silver20k,0.713615631990,0.592261421734,0.607732500895,1.000000000000,0.675646117649,0.280000000000,28,20000
public,Ayushpani/india_runs_hackathon,https://github.com/Ayushpani/india_runs_hackathon,h2,11,submission.csv,reviewer,0.830218907222,0.687986656321,0.492070522953,0.800000000000,0.735316028950,0.420000000000,42,180
public,Ayushpani/india_runs_hackathon,https://github.com/Ayushpani/india_runs_hackathon,h2,11,submission.csv,blind,0.822734692393,0.719174822476,0.626091269841,0.700000000000,0.756033483415,0.140000000000,14,50
public,Ayushpani/india_runs_hackathon,https://github.com/Ayushpani/india_runs_hackathon,h2,11,submission.csv,merged_j1,0.845560344768,0.841297053481,1.000000000000,1.000000000000,0.875169288428,0.670000000000,67,281
public,Ayushpani/india_runs_hackathon,https://github.com/Ayushpani/india_runs_hackathon,h2,11,submission.csv,merged_j2,0.951076973229,0.854407904572,1.000000000000,1.000000000000,0.931860857986,0.670000000000,67,281
public,Ayushpani/india_runs_hackathon,https://github.com/Ayushpani/india_runs_hackathon,h2,11,submission.csv,merged_j3,0.964164530613,0.841604611384,0.984396096960,1.000000000000,0.932223063266,0.670000000000,67,281
public,Ayushpani/india_runs_hackathon,https://github.com/Ayushpani/india_runs_hackathon,h2,11,submission.csv,relabel_j4,1.000000000000,0.866034083969,1.000000000000,1.000000000000,0.959810225191,0.660000000000,66,135
public,Ayushpani/india_runs_hackathon,https://github.com/Ayushpani/india_runs_hackathon,h2,11,submission.csv,relabel_g25,0.759162107458,0.741236278231,1.000000000000,1.000000000000,0.801951937198,0.660000000000,66,136
public,Ayushpani/india_runs_hackathon,https://github.com/Ayushpani/india_runs_hackathon,h2,11,submission.csv,blind_test_frozen,0.809943913909,0.871923218361,1.000000000000,1.000000000000,0.866548922463,0.830000000000,83,1000
public,bhupesho45/redrob-ai-candidate-ranking,https://github.com/bhupesho45/redrob-ai-candidate-ranking,reviewer,2,team_top.csv,h2,0.746206023915,0.762920443081,0.921987253553,1.000000000000,0.790277232915,1.000000000000,100,100000
public,bhupesho45/redrob-ai-candidate-ranking,https://github.com/bhupesho45/redrob-ai-candidate-ranking,reviewer,2,team_top.csv,independent,0.690894886158,0.665289427038,0.921987253553,1.000000000000,0.733332359223,1.000000000000,100,100000
public,bhupesho45/redrob-ai-candidate-ranking,https://github.com/bhupesho45/redrob-ai-candidate-ranking,reviewer,2,team_top.csv,judge1,0.794359775720,0.857668735428,1.000000000000,1.000000000000,0.854480508488,0.610000000000,61,249
public,bhupesho45/redrob-ai-candidate-ranking,https://github.com/bhupesho45/redrob-ai-candidate-ranking,reviewer,2,team_top.csv,judge2,0.910365588982,0.839602405384,1.000000000000,1.000000000000,0.907063516106,0.610000000000,61,249
public,bhupesho45/redrob-ai-candidate-ranking,https://github.com/bhupesho45/redrob-ai-candidate-ranking,reviewer,2,team_top.csv,judge3,0.804498921974,0.807845612727,0.983064588372,1.000000000000,0.842062833061,0.610000000000,61,249
public,bhupesho45/redrob-ai-candidate-ranking,https://github.com/bhupesho45/redrob-ai-candidate-ranking,reviewer,2,team_top.csv,expand,0.613995874329,0.603490201614,0.966488312804,1.000000000000,0.683018244569,0.370000000000,37,639
public,bhupesho45/redrob-ai-candidate-ranking,https://github.com/bhupesho45/redrob-ai-candidate-ranking,reviewer,2,team_top.csv,silver20k,0.692052132819,0.591106493007,0.574471618357,0.800000000000,0.649528757065,0.240000000000,24,20000
public,bhupesho45/redrob-ai-candidate-ranking,https://github.com/bhupesho45/redrob-ai-candidate-ranking,reviewer,2,team_top.csv,reviewer,1.000000000000,0.816890713771,0.681519404834,1.000000000000,0.897295124857,0.610000000000,61,180
public,bhupesho45/redrob-ai-candidate-ranking,https://github.com/bhupesho45/redrob-ai-candidate-ranking,reviewer,2,team_top.csv,blind,0.917640605070,0.863893592893,0.795138888889,0.700000000000,0.872259213736,0.210000000000,21,50
public,bhupesho45/redrob-ai-candidate-ranking,https://github.com/bhupesho45/redrob-ai-candidate-ranking,reviewer,2,team_top.csv,merged_j1,0.827196311564,0.803783356614,1.000000000000,1.000000000000,0.854733162766,0.780000000000,78,281
public,bhupesho45/redrob-ai-candidate-ranking,https://github.com/bhupesho45/redrob-ai-candidate-ranking,reviewer,2,team_top.csv,merged_j2,0.910365588982,0.824894787323,1.000000000000,1.000000000000,0.902651230688,0.780000000000,78,281
public,bhupesho45/redrob-ai-candidate-ranking,https://github.com/bhupesho45/redrob-ai-candidate-ranking,reviewer,2,team_top.csv,merged_j3,0.837335457818,0.800756521360,0.986679930506,1.000000000000,0.856896674893,0.780000000000,78,281
public,bhupesho45/redrob-ai-candidate-ranking,https://github.com/bhupesho45/redrob-ai-candidate-ranking,reviewer,2,team_top.csv,relabel_j4,0.909006396592,0.805922179004,1.000000000000,1.000000000000,0.896279851997,0.730000000000,73,135
public,bhupesho45/redrob-ai-candidate-ranking,https://github.com/bhupesho45/redrob-ai-candidate-ranking,reviewer,2,team_top.csv,relabel_g25,0.868542773893,0.757192110962,1.000000000000,1.000000000000,0.861429020235,0.740000000000,74,136
public,bhupesho45/redrob-ai-candidate-ranking,https://github.com/bhupesho45/redrob-ai-candidate-ranking,reviewer,2,team_top.csv,blind_test_frozen,0.833151311435,0.868408056810,1.000000000000,1.000000000000,0.877098072760,0.790000000000,79,1000
public,blunterdecosta123/RedrobAI,https://github.com/blunterdecosta123/RedrobAI,h2,-1,Codemonk.csv,h2,0.851756169830,0.842277230444,0.984758262286,1.000000000000,0.876274993391,1.000000000000,100,100000
public,blunterdecosta123/RedrobAI,https://github.com/blunterdecosta123/RedrobAI,h2,-1,Codemonk.csv,independent,0.711472225265,0.699929608610,0.984758262286,1.000000000000,0.763428734559,1.000000000000,100,100000
public,blunterdecosta123/RedrobAI,https://github.com/blunterdecosta123/RedrobAI,h2,-1,Codemonk.csv,judge1,0.763800782152,0.774200366098,0.951839004491,1.000000000000,0.806936351579,0.480000000000,48,249
public,blunterdecosta123/RedrobAI,https://github.com/blunterdecosta123/RedrobAI,h2,-1,Codemonk.csv,judge2,0.853187431622,0.739812723492,0.975919502245,1.000000000000,0.844925458196,0.480000000000,48,249
public,blunterdecosta123/RedrobAI,https://github.com/blunterdecosta123/RedrobAI,h2,-1,Codemonk.csv,judge3,0.833431418814,0.708065567643,0.933134545205,1.000000000000,0.819105561481,0.480000000000,48,249
public,blunterdecosta123/RedrobAI,https://github.com/blunterdecosta123/RedrobAI,h2,-1,Codemonk.csv,expand,0.720106793445,0.589704440529,0.864745821681,1.000000000000,0.716676602133,0.310000000000,31,639
public,blunterdecosta123/RedrobAI,https://github.com/blunterdecosta123/RedrobAI,h2,-1,Codemonk.csv,silver20k,0.548733697130,0.373521618928,0.467432259099,0.700000000000,0.491538173108,0.180000000000,18,20000
public,blunterdecosta123/RedrobAI,https://github.com/blunterdecosta123/RedrobAI,h2,-1,Codemonk.csv,reviewer,0.772440519015,0.659973663554,0.326450100800,0.600000000000,0.663179873693,0.520000000000,52,180
public,blunterdecosta123/RedrobAI,https://github.com/blunterdecosta123/RedrobAI,h2,-1,Codemonk.csv,blind,0.581443344034,0.691125830340,0.442730186480,0.300000000000,0.579468949091,0.180000000000,18,50
public,blunterdecosta123/RedrobAI,https://github.com/blunterdecosta123/RedrobAI,h2,-1,Codemonk.csv,merged_j1,0.885835657799,0.778061953122,0.963485609064,1.000000000000,0.870859256196,0.640000000000,64,281
public,blunterdecosta123/RedrobAI,https://github.com/blunterdecosta123/RedrobAI,h2,-1,Codemonk.csv,merged_j2,0.833665935937,0.767141836416,0.981742804532,1.000000000000,0.844236939573,0.640000000000,64,281
public,blunterdecosta123/RedrobAI,https://github.com/blunterdecosta123/RedrobAI,h2,-1,Codemonk.csv,merged_j3,0.887475398951,0.779697662851,0.951283207541,1.000000000000,0.870339479462,0.640000000000,64,281
public,blunterdecosta123/RedrobAI,https://github.com/blunterdecosta123/RedrobAI,h2,-1,Codemonk.csv,relabel_j4,0.850000188412,0.766114548690,1.000000000000,1.000000000000,0.854834458813,0.550000000000,55,135
public,blunterdecosta123/RedrobAI,https://github.com/blunterdecosta123/RedrobAI,h2,-1,Codemonk.csv,relabel_g25,0.806055353500,0.709303128433,1.000000000000,1.000000000000,0.815818615280,0.560000000000,56,136
public,blunterdecosta123/RedrobAI,https://github.com/blunterdecosta123/RedrobAI,h2,-1,Codemonk.csv,blind_test_frozen,0.795387663266,0.814285227884,1.000000000000,1.000000000000,0.841979399998,0.780000000000,78,1000
public,Brammaayya/redrob-hackathon,https://github.com/Brammaayya/redrob-hackathon,"mean7,reviewer",0,Shankaracharya.csv,h2,0.789228411755,0.831342487948,0.957852363135,1.000000000000,0.837694806732,1.000000000000,100,100000
public,Brammaayya/redrob-hackathon,https://github.com/Brammaayya/redrob-hackathon,"mean7,reviewer",0,Shankaracharya.csv,independent,0.835000516249,0.732303562147,0.957852363135,1.000000000000,0.830869181239,1.000000000000,100,100000
public,Brammaayya/redrob-hackathon,https://github.com/Brammaayya/redrob-hackathon,"mean7,reviewer",0,Shankaracharya.csv,judge1,0.923218629244,0.917663701664,1.000000000000,1.000000000000,0.936908425121,0.620000000000,62,249
public,Brammaayya/redrob-hackathon,https://github.com/Brammaayya/redrob-hackathon,"mean7,reviewer",0,Shankaracharya.csv,judge2,1.000000000000,0.852557508393,1.000000000000,1.000000000000,0.955767252518,0.620000000000,62,249
public,Brammaayya/redrob-hackathon,https://github.com/Brammaayya/redrob-hackathon,"mean7,reviewer",0,Shankaracharya.csv,judge3,1.000000000000,0.875622780253,1.000000000000,1.000000000000,0.962686834076,0.620000000000,62,249
public,Brammaayya/redrob-hackathon,https://github.com/Brammaayya/redrob-hackathon,"mean7,reviewer",0,Shankaracharya.csv,expand,0.826349936779,0.676074092973,0.922046784585,1.000000000000,0.804304213969,0.380000000000,38,639
public,Brammaayya/redrob-hackathon,https://github.com/Brammaayya/redrob-hackathon,"mean7,reviewer",0,Shankaracharya.csv,silver20k,0.891586222567,0.709794291335,0.886249024766,1.000000000000,0.841668752399,0.220000000000,22,20000
public,Brammaayya/redrob-hackathon,https://github.com/Brammaayya/redrob-hackathon,"mean7,reviewer",0,Shankaracharya.csv,reviewer,1.000000000000,0.788970598101,0.586203400871,1.000000000000,0.874621689561,0.580000000000,58,180
public,Brammaayya/redrob-hackathon,https://github.com/Brammaayya/redrob-hackathon,"mean7,reviewer",0,Shankaracharya.csv,blind,0.918474811015,0.858465744954,0.872756410256,0.700000000000,0.882690590532,0.180000000000,18,50
public,Brammaayya/redrob-hackathon,https://github.com/Brammaayya/redrob-hackathon,"mean7,reviewer",0,Shankaracharya.csv,merged_j1,0.956055165088,0.876337769075,1.000000000000,1.000000000000,0.940928913267,0.780000000000,78,281
public,Brammaayya/redrob-hackathon,https://github.com/Brammaayya/redrob-hackathon,"mean7,reviewer",0,Shankaracharya.csv,merged_j2,1.000000000000,0.872588308621,1.000000000000,1.000000000000,0.961776492586,0.780000000000,78,281
public,Brammaayya/redrob-hackathon,https://github.com/Brammaayya/redrob-hackathon,"mean7,reviewer",0,Shankaracharya.csv,merged_j3,1.000000000000,0.895140897048,1.000000000000,1.000000000000,0.968542269114,0.780000000000,78,281
public,Brammaayya/redrob-hackathon,https://github.com/Brammaayya/redrob-hackathon,"mean7,reviewer",0,Shankaracharya.csv,relabel_j4,1.000000000000,0.847423113708,1.000000000000,1.000000000000,0.954226934113,0.750000000000,75,135
public,Brammaayya/redrob-hackathon,https://github.com/Brammaayya/redrob-hackathon,"mean7,reviewer",0,Shankaracharya.csv,relabel_g25,0.873170927205,0.843435707066,1.000000000000,1.000000000000,0.889616175722,0.750000000000,75,136
public,Brammaayya/redrob-hackathon,https://github.com/Brammaayya/redrob-hackathon,"mean7,reviewer",0,Shankaracharya.csv,blind_test_frozen,0.975062503090,0.940960342990,1.000000000000,1.000000000000,0.969819354442,0.870000000000,87,1000
public,candyflipgit/redrob-candidate-ranker,https://github.com/candyflipgit/redrob-candidate-ranker,"h2,mean7",11,submission.csv,h2,0.865332716488,0.908320161239,1.000000000000,1.000000000000,0.905162406616,1.000000000000,100,100000
public,candyflipgit/redrob-candidate-ranker,https://github.com/candyflipgit/redrob-candidate-ranker,"h2,mean7",11,submission.csv,independent,0.891278637947,0.828261429186,1.000000000000,1.000000000000,0.894117747729,1.000000000000,100,100000
public,candyflipgit/redrob-candidate-ranker,https://github.com/candyflipgit/redrob-candidate-ranker,"h2,mean7",11,submission.csv,judge1,0.740073959946,0.847198787691,1.000000000000,1.000000000000,0.824196616280,0.610000000000,61,249
public,candyflipgit/redrob-candidate-ranker,https://github.com/candyflipgit/redrob-candidate-ranker,"h2,mean7",11,submission.csv,judge2,1.000000000000,0.881631658521,1.000000000000,1.000000000000,0.964489497556,0.610000000000,61,249
public,candyflipgit/redrob-candidate-ranker,https://github.com/candyflipgit/redrob-candidate-ranker,"h2,mean7",11,submission.csv,judge3,0.886404249653,0.843833036336,1.000000000000,1.000000000000,0.896352035727,0.610000000000,61,249
public,candyflipgit/redrob-candidate-ranker,https://github.com/candyflipgit/redrob-candidate-ranker,"h2,mean7",11,submission.csv,expand,0.846314218419,0.770948498513,1.000000000000,1.000000000000,0.854441658763,0.390000000000,39,639
public,candyflipgit/redrob-candidate-ranker,https://github.com/candyflipgit/redrob-candidate-ranker,"h2,mean7",11,submission.csv,silver20k,0.865801352372,0.683765873830,0.799821605904,0.900000000000,0.803003679220,0.220000000000,22,20000
public,candyflipgit/redrob-candidate-ranker,https://github.com/candyflipgit/redrob-candidate-ranker,"h2,mean7",11,submission.csv,reviewer,0.823926586962,0.681932517065,0.482545104940,0.900000000000,0.733924814341,0.700000000000,70,180
public,candyflipgit/redrob-candidate-ranker,https://github.com/candyflipgit/redrob-candidate-ranker,"h2,mean7",11,submission.csv,blind,0.915289585958,0.912159687078,0.838048245614,0.700000000000,0.891999935944,0.250000000000,25,50
public,candyflipgit/redrob-candidate-ranker,https://github.com/candyflipgit/redrob-candidate-ranker,"h2,mean7",11,submission.csv,merged_j1,0.740073959946,0.786274704117,1.000000000000,1.000000000000,0.805919391208,0.770000000000,77,281
public,candyflipgit/redrob-candidate-ranker,https://github.com/candyflipgit/redrob-candidate-ranker,"h2,mean7",11,submission.csv,merged_j2,1.000000000000,0.899330001308,1.000000000000,1.000000000000,0.969799000392,0.770000000000,77,281
public,candyflipgit/redrob-candidate-ranker,https://github.com/candyflipgit/redrob-candidate-ranker,"h2,mean7",11,submission.csv,merged_j3,0.886404249653,0.860914196545,1.000000000000,1.000000000000,0.901476383790,0.770000000000,77,281
public,candyflipgit/redrob-candidate-ranker,https://github.com/candyflipgit/redrob-candidate-ranker,"h2,mean7",11,submission.csv,relabel_j4,1.000000000000,0.884270405081,1.000000000000,1.000000000000,0.965281121524,0.730000000000,73,135
public,candyflipgit/redrob-candidate-ranker,https://github.com/candyflipgit/redrob-candidate-ranker,"h2,mean7",11,submission.csv,relabel_g25,0.708352435813,0.688072017089,1.000000000000,1.000000000000,0.760597823033,0.730000000000,73,136
public,candyflipgit/redrob-candidate-ranker,https://github.com/candyflipgit/redrob-candidate-ranker,"h2,mean7",11,submission.csv,blind_test_frozen,0.952318878282,0.899567865069,1.000000000000,1.000000000000,0.946029798662,0.830000000000,83,1000
public,Charnjot333/Redrob-Ranker,https://github.com/Charnjot333/Redrob-Ranker,mean7,2,submission.csv,h2,0.759314487798,0.858141856674,1.000000000000,1.000000000000,0.837099800901,1.000000000000,100,100000
public,Charnjot333/Redrob-Ranker,https://github.com/Charnjot333/Redrob-Ranker,mean7,2,submission.csv,independent,0.674200698043,0.743880442932,1.000000000000,1.000000000000,0.760264481901,1.000000000000,100,100000
public,Charnjot333/Redrob-Ranker,https://github.com/Charnjot333/Redrob-Ranker,mean7,2,submission.csv,judge1,0.803106942370,0.913833786803,1.000000000000,1.000000000000,0.875703607226,0.600000000000,60,249
public,Charnjot333/Redrob-Ranker,https://github.com/Charnjot333/Redrob-Ranker,mean7,2,submission.csv,judge2,1.000000000000,0.896893524052,1.000000000000,1.000000000000,0.969068057216,0.600000000000,60,249
public,Charnjot333/Redrob-Ranker,https://github.com/Charnjot333/Redrob-Ranker,mean7,2,submission.csv,judge3,0.959536377301,0.882046438727,1.000000000000,1.000000000000,0.944382120269,0.600000000000,60,249
public,Charnjot333/Redrob-Ranker,https://github.com/Charnjot333/Redrob-Ranker,mean7,2,submission.csv,expand,0.883565447199,0.793373135647,1.000000000000,1.000000000000,0.879794664293,0.390000000000,39,639
public,Charnjot333/Redrob-Ranker,https://github.com/Charnjot333/Redrob-Ranker,mean7,2,submission.csv,silver20k,0.855679386664,0.701414087365,0.811660389655,0.900000000000,0.805012977990,0.230000000000,23,20000
public,Charnjot333/Redrob-Ranker,https://github.com/Charnjot333/Redrob-Ranker,mean7,2,submission.csv,reviewer,0.747214578093,0.715649111707,0.500834183691,0.600000000000,0.693427150112,0.640000000000,64,180
public,Charnjot333/Redrob-Ranker,https://github.com/Charnjot333/Redrob-Ranker,mean7,2,submission.csv,blind,0.904535287574,0.885669057688,0.838591269841,0.700000000000,0.878757051570,0.220000000000,22,50
public,Charnjot333/Redrob-Ranker,https://github.com/Charnjot333/Redrob-Ranker,mean7,2,submission.csv,merged_j1,0.779486712120,0.856957668969,1.000000000000,1.000000000000,0.846830656750,0.800000000000,80,281
public,Charnjot333/Redrob-Ranker,https://github.com/Charnjot333/Redrob-Ranker,mean7,2,submission.csv,merged_j2,1.000000000000,0.915984102962,1.000000000000,1.000000000000,0.974795230889,0.800000000000,80,281
public,Charnjot333/Redrob-Ranker,https://github.com/Charnjot333/Redrob-Ranker,mean7,2,submission.csv,merged_j3,0.962134749884,0.887993736102,1.000000000000,1.000000000000,0.947465495773,0.800000000000,80,281
public,Charnjot333/Redrob-Ranker,https://github.com/Charnjot333/Redrob-Ranker,mean7,2,submission.csv,relabel_j4,1.000000000000,0.901825677960,1.000000000000,1.000000000000,0.970547703388,0.730000000000,73,135
public,Charnjot333/Redrob-Ranker,https://github.com/Charnjot333/Redrob-Ranker,mean7,2,submission.csv,relabel_g25,0.962134749884,0.809034626196,1.000000000000,1.000000000000,0.923777762801,0.740000000000,74,136
public,Charnjot333/Redrob-Ranker,https://github.com/Charnjot333/Redrob-Ranker,mean7,2,submission.csv,blind_test_frozen,0.891961237571,0.905313081438,1.000000000000,1.000000000000,0.917574543217,0.850000000000,85,1000
public,Chiranjeevibathula/redrob-ai-candidate-ranking,https://github.com/Chiranjeevibathula/redrob-ai-candidate-ranking,blind,4,top_100_ranked_candidates.csv,h2,0.774080459181,0.779239840489,0.989061820962,1.000000000000,0.819171454881,1.000000000000,100,100000
public,Chiranjeevibathula/redrob-ai-candidate-ranking,https://github.com/Chiranjeevibathula/redrob-ai-candidate-ranking,blind,4,top_100_ranked_candidates.csv,independent,0.780436742472,0.702326696617,0.989061820962,1.000000000000,0.799275653366,1.000000000000,100,100000
public,Chiranjeevibathula/redrob-ai-candidate-ranking,https://github.com/Chiranjeevibathula/redrob-ai-candidate-ranking,blind,4,top_100_ranked_candidates.csv,judge1,0.775238840994,0.803030572520,1.000000000000,1.000000000000,0.828528592253,0.560000000000,56,249
public,Chiranjeevibathula/redrob-ai-candidate-ranking,https://github.com/Chiranjeevibathula/redrob-ai-candidate-ranking,blind,4,top_100_ranked_candidates.csv,judge2,0.967163464155,0.799930186048,1.000000000000,1.000000000000,0.923560787892,0.560000000000,56,249
public,Chiranjeevibathula/redrob-ai-candidate-ranking,https://github.com/Chiranjeevibathula/redrob-ai-candidate-ranking,blind,4,top_100_ranked_candidates.csv,judge3,0.967163464155,0.794519659531,0.974340890036,1.000000000000,0.918088763443,0.560000000000,56,249
public,Chiranjeevibathula/redrob-ai-candidate-ranking,https://github.com/Chiranjeevibathula/redrob-ai-candidate-ranking,blind,4,top_100_ranked_candidates.csv,expand,0.666548124989,0.594515274800,0.933294242869,1.000000000000,0.701622781365,0.370000000000,37,639
public,Chiranjeevibathula/redrob-ai-candidate-ranking,https://github.com/Chiranjeevibathula/redrob-ai-candidate-ranking,blind,4,top_100_ranked_candidates.csv,silver20k,0.681456268553,0.507814247303,0.590687013604,0.900000000000,0.626675460508,0.180000000000,18,20000
public,Chiranjeevibathula/redrob-ai-candidate-ranking,https://github.com/Chiranjeevibathula/redrob-ai-candidate-ranking,blind,4,top_100_ranked_candidates.csv,reviewer,0.924169308504,0.845113625660,0.677080073339,0.900000000000,0.862180752951,0.540000000000,54,180
public,Chiranjeevibathula/redrob-ai-candidate-ranking,https://github.com/Chiranjeevibathula/redrob-ai-candidate-ranking,blind,4,top_100_ranked_candidates.csv,blind,0.972174912180,0.926433849384,0.895684523810,0.800000000000,0.938370289476,0.230000000000,23,50
public,Chiranjeevibathula/redrob-ai-candidate-ranking,https://github.com/Chiranjeevibathula/redrob-ai-candidate-ranking,blind,4,top_100_ranked_candidates.csv,merged_j1,0.811744898719,0.753699908983,1.000000000000,1.000000000000,0.831982422054,0.720000000000,72,281
public,Chiranjeevibathula/redrob-ai-candidate-ranking,https://github.com/Chiranjeevibathula/redrob-ai-candidate-ranking,blind,4,top_100_ranked_candidates.csv,merged_j2,1.000000000000,0.825605171503,1.000000000000,1.000000000000,0.947681551451,0.720000000000,72,281
